DD,HH,Day,tripduration,end station latitude,end station longitude,AGE
16,21,6,387,40.73047309,-73.98672378,57.0
16,21,6,964,40.70717936,-74.00887308,40.0
16,22,6,364,40.7262807,-73.98978041,46.0
16,22,6,847,40.73781509,-73.99994661,33.0
16,22,6,1065,40.74206539,-74.00443172,39.0
16,23,6,504,40.714215,-73.981346,17.0
17,1,0,1519,40.71605866,-73.99190759,46.0
17,5,0,628,40.73912601,-73.97973776,21.0
17,5,0,365,40.72456089,-73.99565293,56.0
17,5,0,733,40.72317958,-73.99480012,55.0
17,5,0,316,40.72456089,-73.99565293,23.0
17,5,0,841,40.74780373,-73.97344190000003,31.0
17,6,0,343,40.73038599,-74.00214988,26.0
17,6,0,1248,40.76340613,-73.97722479,29.0
17,6,0,757,40.74571210000001,-73.98194829,29.0
17,6,0,460,40.72679454,-73.99695094,36.0
17,6,0,1133,40.75255434,-73.97282625,24.0
17,6,0,518,40.739445,-73.97680600000002,26.0
17,7,0,943,40.75714758,-73.97207836,39.0
17,7,0,499,40.73028666,-73.9907647,48.0
17,7,0,1178,40.74765947,-73.98490707,59.0
17,7,0,1357,40.75097711,-73.98765428,27.0
17,7,0,1202,40.75971079999999,-73.97402311,25.0
17,7,0,730,40.73291553,-74.00711384,24.0
17,7,0,1673,40.75640548,-73.9900262,25.0
17,7,0,980,40.71291224,-74.01020234,27.0
17,7,0,1188,40.70379920000001,-74.00838676,27.0
17,7,0,1476,40.70717936,-74.00887308,24.0
17,7,0,742,40.73781509,-73.99994661,38.0
17,7,0,457,40.728145,-73.990214,27.0
17,7,0,512,40.71605866,-73.99190759,57.0
17,7,0,566,40.73224119,-74.00026394,29.0
17,7,0,250,40.7172274,-73.98802084,40.0
17,7,0,218,40.72502876,-73.99069656,32.0
17,7,0,399,40.73028666,-73.9907647,46.0
17,8,0,918,40.70530954,-74.00612572,28.0
17,9,0,1273,40.70706456,-74.00731853,31.0
17,9,0,395,40.71893904,-73.99266288,60.0
17,10,0,203,40.722055,-73.989111,40.0
17,11,0,458,40.72903917,-73.99404649,62.0
17,11,0,1210,40.7423543,-73.98915076,29.0
17,11,0,368,40.73221853,-73.98165557,33.0
17,12,0,375,40.72467721,-73.98783413,46.0
17,12,0,721,40.72228087,-73.97668709,34.0
17,13,0,366,40.71427487,-73.98990025,51.0
17,13,0,766,40.72362738,-73.99949601,46.0
17,14,0,876,40.71076228,-73.99400398,42.0
17,14,0,1739,40.739323,-74.008119,46.0
17,14,0,1673,40.739323,-74.008119,46.0
17,15,0,418,40.72743423,-73.99379025,23.0
17,15,0,399,40.714215,-73.981346,61.0
17,15,0,186,40.72521311,-73.97768752,27.0
17,15,0,618,40.73401143,-74.00293877,36.0
17,15,0,1005,40.72217444,-73.98368779,46.0
17,16,0,526,40.73454567,-73.99074142,32.0
17,16,0,1171,40.7172274,-73.98802084,37.0
17,16,0,158,40.72453734,-73.98185424,48.0
17,17,0,1721,40.7172274,-73.98802084,46.0
17,17,0,888,40.7390169121,-74.0026376103,59.0
17,17,0,1242,40.7405826,-74.00550867,34.0
17,17,0,376,40.72456089,-73.99565293,17.0
17,17,0,1549,40.70834698,-74.01713445,38.0
17,18,0,475,40.73704984,-73.99009296,40.0
17,18,0,855,40.7390169121,-74.0026376103,29.0
17,18,0,333,40.7172274,-73.98802084,24.0
17,18,0,734,40.73172428,-74.00674436,27.0
17,18,0,254,40.72502876,-73.99069656,34.0
17,18,0,1058,40.73291553,-74.00711384,48.0
17,18,0,617,40.73454567,-73.99074142,34.0
17,18,0,1462,40.74734825,-73.99723551,23.0
17,18,0,311,40.72679454,-73.99695094,32.0
17,18,0,1049,40.74334935,-74.00681753,46.0
17,19,0,445,40.73314259,-73.97573881,24.0
17,19,0,882,40.71602118,-73.99974372,27.0
17,19,0,290,40.72368361,-73.97574813,46.0
17,19,0,631,40.73047309,-73.98672378,68.0
17,19,0,1397,40.75640548,-73.9900262,26.0
17,20,0,547,40.728846,-74.00859100000002,25.0
17,20,0,273,40.72228087,-73.97668709,34.0
17,20,0,280,40.72467721,-73.98783413,31.0
17,20,0,390,40.71269042,-73.98776323,23.0
17,20,0,658,40.73261787,-73.99158043,44.0
17,20,0,1634,40.74901271,-73.98848395,34.0
17,20,0,1051,40.71117444,-73.99682619,46.0
17,20,0,724,40.7218158,-73.99720307,33.0
17,21,0,424,40.72917025,-73.99810231,39.0
17,21,0,1191,40.75206862,-73.96784384,59.0
17,21,0,611,40.7218158,-73.99720307,46.0
17,21,0,389,40.72938685,-73.97772429,31.0
17,21,0,317,40.7284186,-73.98713956,24.0
17,22,0,167,40.72740794,-73.98142006,24.0
17,22,0,619,40.72917025,-73.99810231,34.0
18,5,1,735,40.72317958,-73.99480012,55.0
18,5,1,284,40.72456089,-73.99565293,23.0
18,6,1,579,40.74144387,-73.97536082,26.0
18,6,1,335,40.72456089,-73.99565293,56.0
18,6,1,1431,40.76340613,-73.97722479,29.0
18,6,1,811,40.74571210000001,-73.98194829,29.0
18,6,1,567,40.74096374,-73.98602213,26.0
18,6,1,880,40.75714758,-73.97207836,39.0
18,6,1,359,40.7284186,-73.98713956,27.0
18,7,1,249,40.72502876,-73.99069656,33.0
18,7,1,1108,40.75971079999999,-73.97402311,25.0
18,7,1,230,40.72955361,-73.98057249,24.0
18,7,1,719,40.71893904,-73.99266288,46.0
18,7,1,664,40.73291553,-74.00711384,24.0
18,7,1,980,40.70379920000001,-74.00838676,27.0
18,7,1,361,40.72456089,-73.99565293,24.0
18,7,1,1294,40.75097711,-73.98765428,27.0
18,7,1,453,40.73224119,-74.00026394,29.0
18,7,1,830,40.71273266,-74.0046073,27.0
18,7,1,663,40.73781509,-73.99994661,38.0
18,7,1,771,40.74177603,-74.00149746,30.0
18,7,1,391,40.71605866,-73.99190759,57.0
18,7,1,1282,40.75640548,-73.9900262,25.0
18,7,1,617,40.73704984,-73.99009296,44.0
18,7,1,629,40.73492695,-73.99200509,28.0
18,7,1,1507,40.69794,-73.96986848,53.0
18,7,1,1394,40.711512,-74.01575600000002,26.0
18,7,1,1079,40.751581,-73.97791,31.0
18,8,1,257,40.72228087,-73.97668709,40.0
18,8,1,924,40.707873,-74.00166999999998,26.0
18,8,1,187,40.72502876,-73.99069656,32.0
18,8,1,995,40.74173969,-73.99415556,24.0
18,8,1,204,40.72228087,-73.97668709,35.0
18,8,1,376,40.72456089,-73.99565293,26.0
18,8,1,222,40.72502876,-73.99069656,32.0
18,8,1,527,40.71413089,-73.99704679999998,27.0
18,8,1,413,40.73223272,-73.98889957,53.0
18,8,1,716,40.74025878,-73.98409214,29.0
18,9,1,346,40.72903917,-73.99404649,27.0
18,9,1,756,40.73704984,-73.99009296,31.0
18,9,1,653,40.74144387,-73.97536082,59.0
18,9,1,376,40.72456089,-73.99565293,27.0
18,9,1,929,40.74765947,-73.98490707,30.0
18,11,1,433,40.71893904,-73.99266288,25.0
18,11,1,1709,40.70530954,-74.00612572,46.0
18,11,1,1951,40.70530954,-74.00612572,46.0
18,12,1,210,40.72066442,-73.98517977,46.0
18,12,1,225,40.72779126,-73.98564945,55.0
18,12,1,1131,40.749156,-73.9916,54.0
18,12,1,847,40.73543934,-73.99453948,40.0
18,12,1,171,40.72621788,-73.98379855,26.0
18,12,1,1318,40.75001986,-73.96905301,32.0
18,13,1,202,40.7172274,-73.98802084,37.0
18,13,1,866,40.73291553,-74.00711384,27.0
18,13,1,636,40.734232,-73.986923,26.0
18,13,1,290,40.72955361,-73.98057249,27.0
18,13,1,435,40.72317958,-73.99480012,29.0
18,13,1,1106,40.7405826,-74.00550867,68.0
18,13,1,1213,40.7423543,-73.98915076,53.0
18,13,1,325,40.72217444,-73.98368779,28.0
18,13,1,294,40.72743423,-73.99379025,29.0
18,13,1,519,40.736502,-73.97809472,46.0
18,13,1,308,40.71782143,-73.97628939,42.0
18,13,1,400,40.72917025,-73.99810231,27.0
18,13,1,918,40.71076228,-73.99400398,42.0
18,13,1,550,40.72917025,-73.99810231,46.0
18,14,1,260,40.72740794,-73.98142006,24.0
18,14,1,1591,40.74901271,-73.98848395,48.0
18,14,1,416,40.71850211,-73.98329859,25.0
18,14,1,1563,40.75968085,-73.97031366,59.0
18,15,1,776,40.73291553,-74.00711384,30.0
18,16,1,508,40.73454567,-73.99074142,32.0
18,16,1,293,40.728145,-73.990214,38.0
18,16,1,1086,40.74780373,-73.97344190000003,30.0
18,17,1,277,40.728145,-73.990214,27.0
18,17,1,275,40.7172274,-73.98802084,24.0
18,17,1,2281,40.68415748,-73.96922273,36.0
18,17,1,138,40.72066442,-73.98517977,37.0
18,17,1,779,40.71076228,-73.99400398,35.0
18,17,1,385,40.72456089,-73.99565293,26.0
18,18,1,168,40.72453734,-73.98185424,23.0
18,18,1,255,40.72368361,-73.97574813,29.0
18,18,1,1315,40.72217444,-73.98368779,28.0
18,18,1,607,40.71076228,-73.99400398,25.0
18,18,1,605,40.71076228,-73.99400398,25.0
18,18,1,600,40.71076228,-73.99400398,25.0
18,18,1,318,40.71782143,-73.97628939,30.0
18,18,1,821,40.74444921,-73.98303529,28.0
18,18,1,207,40.72938685,-73.97772429,47.0
18,18,1,214,40.72621788,-73.98379855,42.0
18,18,1,2442,40.72217444,-73.98368779,32.0
18,18,1,573,40.73261787,-73.99158043,36.0
18,18,1,70,40.72066442,-73.98517977,43.0
18,19,1,347,40.73047309,-73.98672378,41.0
18,19,1,3100,40.701907,-74.013942,42.0
18,19,1,363,40.71782143,-73.97628939,22.0
18,19,1,249,40.72521311,-73.97768752,26.0
18,19,1,457,40.72917025,-73.99810231,41.0
18,19,1,518,40.73047309,-73.98672378,26.0
18,19,1,496,40.73047309,-73.98672378,29.0
18,19,1,1081,40.736502,-73.97809472,50.0
18,19,1,561,40.73224119,-74.00026394,46.0
18,19,1,511,40.73047747,-73.99906065,48.0
18,19,1,1544,40.72906,-73.95779,24.0
18,19,1,1528,40.72906,-73.95779,23.0
18,19,1,685,40.71910537,-73.99973337,23.0
18,19,1,774,40.73971301,-73.99456405,34.0
18,19,1,531,40.73314259,-73.97573881,30.0
18,19,1,276,40.72955361,-73.98057249,40.0
18,19,1,478,40.71076228,-73.99400398,27.0
18,19,1,762,40.73028666,-73.9907647,24.0
18,20,1,235,40.72740794,-73.98142006,28.0
18,20,1,1021,40.73781509,-73.99994661,46.0
18,20,1,516,40.73223272,-73.98889957,34.0
18,20,1,245,40.71782143,-73.97628939,26.0
18,20,1,594,40.72456089,-73.99565293,28.0
18,20,1,1588,40.72217444,-73.98368779,44.0
18,20,1,904,40.74173969,-73.99415556,31.0
18,20,1,589,40.739445,-73.97680600000002,25.0
18,21,1,105,40.7208736,-73.98085795,34.0
18,21,1,396,40.73047747,-73.99906065,31.0
18,21,1,340,40.72955361,-73.98057249,46.0
18,21,1,444,40.72019576,-73.98997825,34.0
18,21,1,605,40.71076228,-73.99400398,23.0
18,21,1,551,40.73543934,-73.99453948,25.0
18,21,1,507,40.72217444,-73.98368779,48.0
18,21,1,512,40.714215,-73.981346,17.0
18,21,1,556,40.73454567,-73.99074142,35.0
18,22,1,1159,40.74475148,-73.99915362,34.0
18,22,1,1027,40.72917025,-73.99810231,41.0
18,22,1,423,40.73454567,-73.99074142,24.0
18,22,1,1188,40.72938685,-73.97772429,24.0
18,23,1,222,40.71622644,-73.98261206,47.0
19,0,2,391,40.73047309,-73.98672378,57.0
19,2,2,778,40.72243797,-74.00566443,28.0
19,4,2,1275,40.710451,-73.960876,36.0
19,5,2,530,40.72317958,-73.99480012,55.0
19,6,2,298,40.72456089,-73.99565293,23.0
19,6,2,495,40.739445,-73.97680600000002,26.0
19,6,2,553,40.73291553,-74.00711384,27.0
19,6,2,797,40.74571210000001,-73.98194829,29.0
19,6,2,60,40.72217444,-73.98368779,34.0
19,6,2,624,40.71729000000001,-73.996375,34.0
19,6,2,335,40.72456089,-73.99565293,56.0
19,6,2,1127,40.75255434,-73.97282625,24.0
19,6,2,447,40.72679454,-73.99695094,36.0
19,6,2,232,40.72521311,-73.97768752,26.0
19,6,2,1366,40.7606597,-73.98042047,34.0
19,7,2,245,40.72502876,-73.99069656,33.0
19,7,2,1233,40.75971079999999,-73.97402311,25.0
19,7,2,692,40.73781509,-73.99994661,38.0
19,7,2,684,40.73291553,-74.00711384,24.0
19,7,2,1428,40.75500254,-73.98014437,31.0
19,7,2,521,40.73224119,-74.00026394,29.0
19,7,2,881,40.74096374,-73.98602213,28.0
19,7,2,472,40.71605866,-73.99190759,57.0
19,7,2,241,40.7172274,-73.98802084,40.0
19,7,2,463,40.73224119,-74.00026394,35.0
19,7,2,744,40.73704984,-73.99009296,44.0
19,7,2,1351,40.75640548,-73.9900262,25.0
19,7,2,1103,40.7405826,-74.00550867,30.0
19,7,2,1136,40.751581,-73.97791,31.0
19,7,2,482,40.728145,-73.990214,27.0
19,7,2,649,40.72317958,-73.99480012,23.0
19,8,2,912,40.707873,-74.00166999999998,26.0
19,8,2,198,40.72502876,-73.99069656,32.0
19,8,2,865,40.71291224,-74.01020234,39.0
19,8,2,878,40.70530954,-74.00612572,28.0
19,8,2,557,40.728846,-74.00859100000002,32.0
19,8,2,507,40.73028666,-73.9907647,46.0
19,8,2,832,40.73726186,-73.99238967,28.0
19,8,2,961,40.74173969,-73.99415556,23.0
19,8,2,686,40.70530954,-74.00612572,25.0
19,8,2,220,40.72467721,-73.98783413,21.0
19,8,2,1006,40.74173969,-73.99415556,36.0
19,8,2,986,40.71273266,-74.0046073,34.0
19,8,2,717,40.74144387,-73.97536082,23.0
19,8,2,789,40.74034320000001,-73.98955109,27.0
19,8,2,1179,40.74765947,-73.98490707,25.0
19,8,2,796,40.73492695,-73.99200509,27.0
19,8,2,428,40.73028666,-73.9907647,31.0
19,8,2,467,40.73049393,-73.99572140000002,27.0
19,8,2,479,40.736502,-73.97809472,46.0
19,9,2,677,40.70706456,-74.00731853,25.0
19,9,2,1185,40.71729000000001,-73.996375,48.0
19,9,2,391,40.71893904,-73.99266288,60.0
19,10,2,571,40.73454567,-73.99074142,39.0
19,10,2,285,40.72502876,-73.99069656,26.0
19,11,2,446,40.72456089,-73.99565293,26.0
19,11,2,333,40.728145,-73.990214,55.0
19,11,2,1167,40.73704984,-73.99009296,33.0
19,12,2,1157,40.74034320000001,-73.98955109,22.0
19,12,2,899,40.71260486,-73.96264403,35.0
19,12,2,531,40.73049393,-73.99572140000002,27.0
19,12,2,312,40.72502876,-73.99069656,54.0
19,13,2,836,40.71494807,-74.00234482,25.0
19,13,2,917,40.74765947,-73.98490707,30.0
19,13,2,576,40.736502,-73.97809472,46.0
19,14,2,552,40.73454567,-73.99074142,38.0
19,14,2,1441,40.71774592,-73.95600096,46.0
19,14,2,452,40.71605866,-73.99190759,45.0
19,14,2,464,40.714215,-73.981346,31.0
19,14,2,1588,40.752062306999996,-73.9816324043,62.0
19,15,2,581,40.734232,-73.986923,45.0
19,15,2,3196,40.71559509,-73.9870295,41.0
19,15,2,1033,40.707873,-74.00166999999998,30.0
19,15,2,966,40.7451677,-73.98683077,27.0
19,15,2,129,40.7208736,-73.98085795,27.0
19,15,2,406,40.72456089,-73.99565293,45.0
19,15,2,1011,40.74173969,-73.99415556,59.0
19,16,2,1067,40.728846,-74.00859100000002,53.0
19,16,2,418,40.71782143,-73.97628939,46.0
19,16,2,409,40.71782143,-73.97628939,46.0
19,16,2,428,40.73454567,-73.99074142,32.0
19,16,2,818,40.73454567,-73.99074142,44.0
19,16,2,632,40.73971301,-73.99456405,23.0
19,16,2,556,40.73704984,-73.99009296,40.0
19,17,2,248,40.72521311,-73.97768752,43.0
19,17,2,714,40.73543934,-73.99453948,48.0
19,17,2,635,40.73261787,-73.99158043,35.0
19,17,2,110,40.72299208,-73.97995466,28.0
19,17,2,300,40.72779126,-73.98564945,38.0
19,17,2,1233,40.74311555376486,-73.98215353488922,46.0
19,17,2,1235,40.74311555376486,-73.98215353488922,46.0
19,17,2,972,40.71413089,-73.99704679999998,18.0
19,17,2,965,40.71413089,-73.99704679999998,46.0
19,17,2,516,40.73454567,-73.99074142,34.0
19,17,2,366,40.72521311,-73.97768752,48.0
19,17,2,1348,40.72217444,-73.98368779,48.0
19,17,2,163,40.72621788,-73.98379855,41.0
19,17,2,988,40.72710258,-74.00297088,31.0
19,17,2,1196,40.71542197,-74.01121978,27.0
19,18,2,427,40.73047309,-73.98672378,38.0
19,18,2,270,40.72368361,-73.97574813,29.0
19,18,2,292,40.72938685,-73.97772429,24.0
19,18,2,353,40.72456089,-73.99565293,27.0
19,18,2,1716,40.73971301,-73.99456405,38.0
19,18,2,402,40.72743423,-73.99379025,21.0
19,18,2,309,40.7172274,-73.98802084,24.0
19,18,2,223,40.72938685,-73.97772429,24.0
19,18,2,341,40.72368361,-73.97574813,36.0
19,18,2,670,40.72938685,-73.97772429,30.0
19,18,2,410,40.71893904,-73.99266288,27.0
19,19,2,391,40.72679454,-73.99695094,25.0
19,19,2,1011,40.71473993,-74.00910627,24.0
19,19,2,407,40.72953837,-73.98426726,46.0
19,19,2,759,40.74144387,-73.97536082,23.0
19,19,2,918,40.73049393,-73.99572140000002,40.0
19,20,2,274,40.72368361,-73.97574813,27.0
19,20,2,2027,40.72217444,-73.98368779,44.0
19,20,2,301,40.72938685,-73.97772429,28.0
19,20,2,501,40.72917025,-73.99810231,31.0
19,20,2,205,40.72938685,-73.97772429,30.0
19,20,2,379,40.72456089,-73.99565293,33.0
19,20,2,565,40.73028666,-73.9907647,48.0
19,20,2,1149,40.711512,-74.01575600000002,48.0
19,21,2,542,40.71076228,-73.99400398,23.0
19,21,2,397,40.73314259,-73.97573881,30.0
19,21,2,211,40.72938685,-73.97772429,31.0
19,21,2,291,40.72955361,-73.98057249,21.0
19,22,2,776,40.73652889,-74.00618026,53.0
19,23,2,319,40.728145,-73.990214,49.0
19,23,2,998,40.73291553,-74.00711384,46.0
19,23,2,335,40.73047309,-73.98672378,41.0
19,23,2,369,40.7172274,-73.98802084,41.0
20,0,3,467,40.73223272,-73.98889957,37.0
20,0,3,460,40.73223272,-73.98889957,35.0
20,0,3,211,40.71622644,-73.98261206,47.0
20,0,3,134,40.72740794,-73.98142006,28.0
20,0,3,332,40.72938685,-73.97772429,30.0
20,5,3,948,40.72317958,-73.99480012,55.0
20,5,3,1447,40.71542197,-74.01121978,46.0
20,6,3,301,40.72456089,-73.99565293,23.0
20,6,3,612,40.72456089,-73.99565293,25.0
20,6,3,578,40.74144387,-73.97536082,26.0
20,6,3,616,40.73291553,-74.00711384,27.0
20,6,3,522,40.72679454,-73.99695094,27.0
20,6,3,817,40.74571210000001,-73.98194829,29.0
20,6,3,356,40.72456089,-73.99565293,56.0
20,6,3,517,40.72679454,-73.99695094,34.0
20,6,3,378,40.72456089,-73.99565293,29.0
20,6,3,380,40.7262807,-73.98978041,46.0
20,7,3,224,40.72502876,-73.99069656,33.0
20,7,3,690,40.73291553,-74.00711384,24.0
20,7,3,168,40.7208736,-73.98085795,27.0
20,7,3,843,40.74144387,-73.97536082,28.0
20,7,3,515,40.71605866,-73.99190759,57.0
20,7,3,916,40.71291224,-74.01020234,27.0
20,7,3,1245,40.75640548,-73.9900262,25.0
20,7,3,242,40.72521311,-73.97768752,26.0
20,7,3,700,40.73781509,-73.99994661,38.0
20,7,3,857,40.70530954,-74.00612572,28.0
20,7,3,372,40.72456089,-73.99565293,24.0
20,8,3,197,40.72502876,-73.99069656,32.0
20,8,3,508,40.73224119,-74.00026394,35.0
20,8,3,686,40.70530954,-74.00612572,25.0
20,8,3,551,40.73261787,-73.99158043,43.0
20,8,3,650,40.73827428,-73.98751968,28.0
20,8,3,511,40.73047747,-73.99906065,29.0
20,8,3,391,40.72456089,-73.99565293,26.0
20,8,3,1013,40.7047177,-74.00926027,24.0
20,8,3,1115,40.70365182,-74.01167797,29.0
20,8,3,217,40.72066442,-73.98517977,55.0
20,9,3,216,40.71850211,-73.98329859,26.0
20,10,3,409,40.72917025,-73.99810231,28.0
20,10,3,191,40.72521311,-73.97768752,37.0
20,11,3,528,40.73261787,-73.99158043,43.0
20,11,3,324,40.72743423,-73.99379025,29.0
20,11,3,1218,40.74238787,-73.99726235,45.0
20,11,3,1017,40.73291553,-74.00711384,23.0
20,11,3,575,40.72362738,-73.99949601,27.0
20,11,3,323,40.728145,-73.990214,38.0
20,11,3,221,40.7262807,-73.98978041,41.0
20,12,3,862,40.744023,-73.976056,30.0
20,12,3,1631,40.74780373,-73.97344190000003,46.0
20,12,3,1511,40.74780373,-73.97344190000003,46.0
20,12,3,896,40.71494807,-74.00234482,37.0
20,13,3,370,40.72955361,-73.98057249,46.0
20,13,3,593,40.73038599,-74.00214988,49.0
20,13,3,475,40.73028666,-73.9907647,56.0
20,13,3,1005,40.71117444,-73.99682619,46.0
20,13,3,767,40.71911552,-74.00666661,32.0
20,14,3,1252,40.72217444,-73.98368779,55.0
20,14,3,434,40.73047747,-73.99906065,31.0
20,15,3,401,40.73314259,-73.97573881,30.0
20,15,3,854,40.71910537,-73.99973337,59.0
20,15,3,328,40.72743423,-73.99379025,55.0
20,15,3,545,40.73971301,-73.99456405,23.0
20,15,3,874,40.739445,-73.97680600000002,46.0
20,15,3,873,40.739445,-73.97680600000002,46.0
20,15,3,802,40.73827428,-73.98751968,64.0
20,16,3,586,40.72917025,-73.99810231,40.0
20,16,3,389,40.72740794,-73.98142006,47.0
20,16,3,406,40.72082834,-73.97793172,21.0
20,16,3,823,40.728846,-74.00859100000002,53.0
20,16,3,957,40.7390169121,-74.0026376103,48.0
20,16,3,257,40.72228087,-73.97668709,40.0
20,16,3,243,40.72955361,-73.98057249,29.0
20,16,3,435,40.72917025,-73.99810231,36.0
20,17,3,451,40.73047309,-73.98672378,51.0
20,17,3,179,40.72453734,-73.98185424,23.0
20,17,3,852,40.724399,-74.004704,61.0
20,17,3,1698,40.75929124,-73.98859651,33.0
20,17,3,347,40.714215,-73.981346,38.0
20,17,3,476,40.72917025,-73.99810231,29.0
20,17,3,471,40.73454567,-73.99074142,27.0
20,17,3,608,40.73827428,-73.98751968,34.0
20,18,3,1926,40.71893904,-73.99266288,39.0
20,18,3,1098,40.72490985,-74.00154702,46.0
20,18,3,220,40.72521311,-73.97768752,31.0
20,18,3,357,40.72955361,-73.98057249,47.0
20,18,3,717,40.73223272,-73.98889957,57.0
20,18,3,238,40.72368361,-73.97574813,29.0
20,18,3,691,40.71413089,-73.99704679999998,50.0
20,19,3,756,40.73038599,-74.00214988,46.0
20,19,3,245,40.72955361,-73.98057249,29.0
20,19,3,707,40.710451,-73.960876,52.0
20,19,3,1083,40.73492695,-73.99200509,39.0
20,19,3,593,40.73038599,-74.00214988,45.0
20,19,3,500,40.72456089,-73.99565293,18.0
20,19,3,2037,40.72325,-73.94308000000002,28.0
20,19,3,975,40.71413089,-73.99704679999998,44.0
20,19,3,443,40.72521311,-73.97768752,48.0
20,20,3,430,40.72938685,-73.97772429,32.0
20,20,3,363,40.71893904,-73.99266288,31.0
20,20,3,908,40.74394314,-73.97966069,26.0
20,20,3,208,40.72621788,-73.98379855,26.0
20,20,3,182,40.72621788,-73.98379855,47.0
20,21,3,650,40.71076228,-73.99400398,23.0
20,21,3,373,40.71893904,-73.99266288,30.0
20,21,3,263,40.72502876,-73.99069656,39.0
20,21,3,333,40.72580614,-73.97422494,17.0
20,22,3,79,40.72453734,-73.98185424,26.0
20,22,3,204,40.72938685,-73.97772429,41.0
20,22,3,458,40.71173107,-73.99193043,23.0
20,22,3,353,40.71622644,-73.98261206,47.0
20,23,3,163,40.72621788,-73.98379855,26.0
20,23,3,2150,40.71219906,-73.97948148,57.0
21,0,4,934,40.73291553,-74.00711384,46.0
21,1,4,298,40.73047309,-73.98672378,41.0
21,5,4,549,40.72317958,-73.99480012,55.0
21,5,4,104,40.7208736,-73.98085795,41.0
21,6,4,347,40.72456089,-73.99565293,23.0
21,6,4,390,40.72456089,-73.99565293,56.0
21,6,4,720,40.74571210000001,-73.98194829,29.0
21,6,4,766,40.73971301,-73.99456405,25.0
21,6,4,1111,40.75714758,-73.97207836,39.0
21,7,4,278,40.72502876,-73.99069656,33.0
21,7,4,1019,40.70379920000001,-74.00838676,27.0
21,7,4,1169,40.74901271,-73.98848395,46.0
21,7,4,660,40.73291553,-74.00711384,24.0
21,7,4,1123,40.74901271,-73.98848395,27.0
21,7,4,436,40.72317958,-73.99480012,23.0
21,7,4,1372,40.75640548,-73.9900262,25.0
21,7,4,730,40.73524276,-73.98758561,32.0
21,8,4,1110,40.751581,-73.97791,31.0
21,8,4,958,40.71146364,-74.00552427,34.0
21,8,4,173,40.72467721,-73.98783413,25.0
21,8,4,916,40.70355377,-74.00670227,24.0
21,8,4,438,40.73028666,-73.9907647,48.0
21,8,4,419,40.72456089,-73.99565293,26.0
21,8,4,1223,40.746647,-73.993915,36.0
21,8,4,652,40.73028666,-73.9907647,25.0
21,8,4,891,40.73726186,-73.99238967,28.0
21,8,4,511,40.73049393,-73.99572140000002,27.0
21,8,4,566,40.72456089,-73.99565293,43.0
21,8,4,667,40.70530954,-74.00612572,25.0
21,8,4,404,40.72456089,-73.99565293,26.0
21,8,4,1343,40.746647,-73.993915,59.0
21,8,4,416,40.72903917,-73.99404649,27.0
21,9,4,989,40.74901271,-73.98848395,43.0
21,9,4,993,40.70862144,-74.00722156,25.0
21,9,4,1030,40.71450451,-74.00562789,23.0
21,9,4,505,40.72456089,-73.99565293,25.0
21,9,4,614,40.72490985,-74.00154702,25.0
21,9,4,722,40.73624527,-73.98473765,29.0
21,9,4,608,40.734232,-73.986923,46.0
21,9,4,848,40.74034320000001,-73.98955109,29.0
21,9,4,1237,40.74765947,-73.98490707,25.0
21,9,4,1073,40.74034320000001,-73.98955109,46.0
21,9,4,1215,40.75096734871597,-73.99444207549095,25.0
21,9,4,432,40.72456089,-73.99565293,40.0
21,9,4,444,40.73047747,-73.99906065,29.0
21,9,4,788,40.74571210000001,-73.98194829,25.0
21,9,4,480,40.73524276,-73.98758561,39.0
21,10,4,738,40.73827428,-73.98751968,27.0
21,11,4,1220,40.70569254,-74.01677685,23.0
21,11,4,945,40.74173969,-73.99415556,61.0
21,12,4,604,40.7218158,-73.99720307,27.0
21,12,4,248,40.72953837,-73.98426726,30.0
21,12,4,213,40.72228087,-73.97668709,41.0
21,12,4,479,40.72679454,-73.99695094,33.0
21,12,4,689,40.71413089,-73.99704679999998,57.0
21,12,4,481,40.72679454,-73.99695094,58.0
21,12,4,477,40.73047747,-73.99906065,31.0
21,12,4,538,40.72710258,-74.00297088,44.0
21,13,4,1637,40.75466591,-73.99138152,46.0
21,13,4,233,40.72467721,-73.98783413,35.0
21,13,4,744,40.71911552,-74.00666661,32.0
21,13,4,606,40.73492695,-73.99200509,34.0
21,13,4,1213,40.72502876,-73.99069656,47.0
21,13,4,376,40.72743423,-73.99379025,31.0
21,13,4,1667,40.7149787,-74.013012,34.0
21,13,4,456,40.72917025,-73.99810231,21.0
21,13,4,347,40.72456089,-73.99565293,29.0
21,13,4,317,40.72953837,-73.98426726,30.0
21,13,4,404,40.73047309,-73.98672378,24.0
21,13,4,1057,40.7390169121,-74.0026376103,36.0
21,14,4,605,40.72467721,-73.98783413,53.0
21,14,4,137,40.72066442,-73.98517977,30.0
21,14,4,743,40.72456089,-73.99565293,51.0
21,14,4,595,40.734232,-73.986923,59.0
21,14,4,532,40.714215,-73.981346,39.0
21,14,4,1153,40.72082834,-73.97793172,27.0
21,15,4,433,40.71622644,-73.98261206,55.0
21,15,4,488,40.72917025,-73.99810231,30.0
21,15,4,802,40.73524276,-73.98758561,32.0
21,15,4,621,40.73049393,-73.99572140000002,34.0
21,15,4,531,40.71605866,-73.99190759,46.0
21,15,4,439,40.72317958,-73.99480012,27.0
21,15,4,431,40.72743423,-73.99379025,21.0
